©╛╥А©Ь,аЖ©╙╪╪╨н╠╦╨п,╟е╥║юо,╠Б©б(║фC),╫ю╣╣(%),юоа╤(hr),╫ц╟ё,юЭ╥б╟е╥║╥╝(╢эю╖ : MWh)
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,3.4,59,,0,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,2.8,58,,1,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,2.6,57,,2,0.0036
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,2.3,63,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,1.2,70,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,0.7,68,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,0.9,68,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,0.2,74,,7,0.988759
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,1.1,71,0.2,8,8.2761
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,3.3,60,1,9,18.213944
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,5.4,52,1,10,25.340503
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,7.5,44,1,11,30.29129
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,9.2,31,1,12,32.288696
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,11.7,26,1,13,30.725944
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,12.3,20,1,14,28.882026
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,13.2,12,1,15,23.808022
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,13.4,12,1,16,13.581198
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,12.3,16,1,17,4.633569
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,11.2,21,0.3,18,1.347785
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,9.9,29,0,19,1.05138
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,8.3,39,,20,0.27714
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,7.8,42,,21,0.2172
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,6.7,50,,22,0.20552
еб╬Г╠╓,╠╓аж╫ц,2019-02-26,6.3,51,,23,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,6.1,55,,0,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,5.9,57,,1,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,5.9,57,,2,0.00336
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,6.1,57,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,5.4,61,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,5.2,60,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,5.1,59,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,4.9,63,,7,0.06262
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,4.7,73,0,8,1.336744
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,5.2,76,0,9,6.6961
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,6.4,63,0.2,10,18.045873
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,8.9,64,0.8,11,25.833776
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,10.9,60,1,12,24.171762
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,11.8,57,0.6,13,19.938889
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,12.3,56,0.5,14,4.565418
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,12.1,56,0,15,3.787252
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,9.3,87,0,16,2.453396
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,9.1,88,0,17,1.657603
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,9,91,0,18,1.143532
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,9,89,0,19,0.12328
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,8.4,92,,20,0.21312
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,8.2,93,,21,0.18856
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,7.9,94,,22,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-02-27,7.7,96,,23,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,7.2,97,,0,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,7.3,97,,1,0.17328
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,7.2,96,,2,0
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,6.6,97,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,6.4,97,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,5.8,88,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,4.9,89,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,4.3,89,,7,0.926205
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,4.8,84,0.2,8,7.345614
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,7.3,58,1,9,14.681292
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,8.5,49,1,10,20.840061
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,10.4,42,1,11,25.839796
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,11.6,33,1,12,28.754197
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,12.7,32,1,13,27.741037
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,13.5,30,1,14,18.676259
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,13.4,31,0.5,15,13.86924
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,12.6,34,0.5,16,7.532082
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,10.5,44,0.1,17,3.636728
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,9.3,44,0,18,1.355399
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,8.3,47,0,19,1.00172
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,7.5,50,,20,0.22654
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,7.2,51,,21,0.21712
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,6.2,56,,22,0.20576
еб╬Г╠╓,╠╓аж╫ц,2019-02-28,5.8,59,,23,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,4.7,68,,0,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,4.5,72,,1,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,3.9,74,,2,0.00336
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,2.9,83,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,2.2,90,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,2.1,91,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,1.7,93,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,1,95,,7,0.584044
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,1.2,93,0,8,5.50329
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,2.6,85,0.7,9,14.643283
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,4.9,70,1,10,23.024247
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,7.9,57,1,11,28.004376
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,11.1,36,1,12,30.630066
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,12,29,1,13,30.503969
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,13.6,23,1,14,26.542351
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,13.5,25,1,15,20.807081
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,12.9,23,1,16,12.029846
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,11.5,30,1,17,4.891232
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,10,33,0.4,18,1.413695
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,8.4,36,0,19,1.04882
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,7.1,44,,20,0.26818
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,6.8,47,,21,0.21712
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,6.4,44,,22,0.20528
еб╬Г╠╓,╠╓аж╫ц,2019-03-01,5.5,46,,23,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,5.1,48,,0,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,5.5,46,,1,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,4.9,52,,2,0.00312
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,4.4,55,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,3.3,63,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,2.9,65,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,2.2,72,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,2.7,70,,7,1.02463
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,3.8,60,0.3,8,7.540306
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,5.9,59,1,9,13.041317
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,8.5,47,0.8,10,15.900786
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,10.9,42,0.5,11,24.619397
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,13,42,1,12,25.532763
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,14.1,41,1,13,21.385465
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,15.3,38,0.9,14,18.737833
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,15.7,39,0.8,15,13.929206
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,15.1,38,0.6,16,6.5104
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,14.8,39,0,17,2.972612
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,13.7,41,0,18,1.266487
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,12.6,44,0,19,0.67798
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,11.9,46,,20,0.22628
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,11.5,49,,21,0.21712
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,11.2,53,,22,0.19832
еб╬Г╠╓,╠╓аж╫ц,2019-03-02,10.9,57,,23,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,10.5,59,,0,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,10.3,61,,1,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,10,61,,2,0.00288
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,9.8,62,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,8.8,66,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,9.3,65,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,8.9,69,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,8.2,73,0,7,0.56417
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,8.8,70,0,8,2.570541
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,9.5,65,0,9,6.629542
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,9.8,66,0,10,12.946969
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,11.6,58,0.1,11,19.090067
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,13.6,48,0.7,12,16.187141
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,14.1,46,0.1,13,12.258265
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,14.2,45,0,14,8.836066
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,14.1,44,0,15,4.912703
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,13.7,44,0,16,2.026515
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,13.5,44,0,17,2.477776
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,12.7,45,0,18,0.603762
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,11.9,47,0,19,0.10894
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,11.6,44,,20,0.19224
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,10.9,48,,21,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,10.5,52,,22,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-03-03,10.8,48,,23,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,9.7,58,,0,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,9.2,64,,1,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,8.5,67,,2,0.00312
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,7.5,61,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,8.1,61,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,7.1,67,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,7.2,63,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,6.7,70,0,7,0.774099
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,6.5,77,0,8,4.791077
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,7.7,72,0,9,11.254223
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,8.9,63,0.3,10,19.158767
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,10.6,56,1,11,24.737965
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,12.5,46,1,12,27.819705
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,13.5,39,1,13,27.617646
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,14.7,37,1,14,24.579887
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,14.5,34,1,15,19.084886
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,13.5,39,1,16,11.840087
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,12.5,42,1,17,4.959142
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,11.1,44,0.5,18,1.45679
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,10,47,0,19,1.03492
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,8.7,52,,20,0.24342
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,7.7,54,,21,0.2172
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,7.1,59,,22,0.20568
еб╬Г╠╓,╠╓аж╫ц,2019-03-04,6.6,64,,23,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,6.2,69,,0,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,5.4,73,,1,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,4.4,84,,2,0.00264
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,4.4,86,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,4.2,86,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,3,87,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,2.6,85,,6,0.000032
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,2.8,85,0,7,1.049479
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,3.6,84,0,8,6.177888
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,5.3,77,0,9,12.580663
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,6.6,69,0.9,10,16.424092
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,9,60,0.8,11,16.868721
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,11.1,52,0.1,12,17.591407
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,12.8,45,0,13,13.155193
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,13.6,42,0,14,11.057355
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,13.8,37,0,15,8.729771
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,13.8,36,0,16,4.658972
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,13.6,38,0,17,2.467956
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,12.9,40,0,18,0.852362
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,12.5,41,0,19,0.10656
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,12.1,44,,20,0.2096
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,11.4,50,,21,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,10.7,55,,22,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-03-05,10.3,57,,23,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,10.3,58,,0,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,10,60,,1,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,9.7,62,,2,0.00288
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,9.3,65,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,9.1,65,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,9.1,68,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,8.5,76,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,8,85,0,7,0.393027
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,8.4,83,0,8,2.531027
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,9.3,81,0,9,7.04467
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,9.9,77,0,10,12.510702
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,11,64,0,11,26.960606
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,12.7,48,1,12,28.547092
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,14.4,42,1,13,22.800908
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,14.6,43,0.9,14,22.047454
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,15.3,43,0.7,15,20.46642
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,14.6,40,1,16,10.93149
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,13.4,36,0.7,17,4.860721
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,10.9,41,0.5,18,1.513223
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,9.9,44,0,19,0.98888
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,9.1,48,,20,0.2518
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,8.3,54,,21,0.21712
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,7.4,67,,22,0.1956
еб╬Г╠╓,╠╓аж╫ц,2019-03-06,6.4,78,,23,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,5.7,86,,0,0.1764
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,5.3,89,,1,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,5,92,,2,0.00264
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,4.7,93,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,4.3,93,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,4,93,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,3.8,93,,6,0.000016
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,3.8,93,0,7,1.226832
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,4.2,88,0,8,8.261788
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,5.8,76,0.9,9,18.382041
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,7.3,65,1,10,25.463521
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,9.8,51,1,11,29.744018
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,10,49,0.9,12,26.944717
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,10.9,46,1,13,26.894238
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,10.9,47,0.6,14,27.761613
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,10.8,47,0.8,15,23.790967
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,12,45,1,16,16.281015
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,10.5,48,1,17,6.960812
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,8.5,56,1,18,1.626625
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,7.1,61,0.2,19,1.115
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,6,68,,20,0.28448
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,4.9,73,,21,0.2172
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,3.9,82,,22,0.19904
еб╬Г╠╓,╠╓аж╫ц,2019-03-07,3.7,84,,23,0.17616
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,3.2,85,,0,0.06552
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,2.6,87,,1,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,2,90,,2,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,2,91,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,0.8,94,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,0.6,96,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,0,97,,6,0.000144
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,0,97,0,7,1.655527
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,0.9,96,0.5,8,10.223983
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,2.5,85,1,9,20.97842
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,4.6,75,1,10,28.272017
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,7.9,57,1,11,32.389454
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,10.6,33,1,12,33.728957
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,13.2,25,1,13,33.15593
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,14.2,18,1,14,31.157889
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,16.1,11,1,15,25.439569
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,15.1,11,1,16,16.788547
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,15.2,28,1,17,7.268299
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,12.2,39,1,18,1.791482
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,9.6,47,0.2,19,1.13426
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,8.1,49,,20,0.10586
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,7,53,,21,0.04112
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,6,53,,22,0.0292
еб╬Г╠╓,╠╓аж╫ц,2019-03-08,5.4,57,,23,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,5.3,56,,0,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,4.2,62,,1,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,3.5,68,,2,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,2.7,72,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,2.1,77,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,1.7,75,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,1,80,,6,0.000208
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,1.2,81,0,7,1.665808
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,1.6,80,0.2,8,9.867105
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,3.7,68,0.9,9,19.411769
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,6.8,54,1,10,19.647811
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,9.5,44,0.8,11,21.298823
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,12.6,33,0.7,12,30.283876
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,14.5,27,1,13,22.407231
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,16.2,28,0.6,14,16.137134
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,16.4,36,0.1,15,13.91189
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,16.1,36,0.6,16,5.766302
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,15,40,0,17,3.719576
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,13.9,47,0,18,1.328776
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,13.2,55,0,19,0.70646
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,12.8,57,,20,0.04096
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,12.5,57,,21,0.04088
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,12.1,54,,22,0.01288
еб╬Г╠╓,╠╓аж╫ц,2019-03-09,10.9,74,,23,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,10.6,74,,0,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,10,78,,1,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,9.3,85,,2,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,8.7,90,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,8.2,95,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,8,97,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,7.9,97,,6,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,7.3,98,0,7,0.05562
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,7.1,99,0,8,1.60226
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,7.2,99,0,9,4.974661
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,8.1,99,0,10,11.099379
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,9,97,0,11,18.870876
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,10.2,89,0.1,12,15.97235
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,10.7,80,0.1,13,6.558248
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,9.4,92,0,14,6.509075
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,9.8,96,0,15,5.636421
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,10,92,0,16,3.433847
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,10.3,83,0,17,3.947461
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,9.9,83,0,18,0.705027
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,9.2,87,0,19,0.08114
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,8.3,88,,20,0.00304
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,7.2,92,,21,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,6.6,91,,22,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-10,6.4,96,,23,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-11,5.4,97,,0,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-11,5.2,95,,1,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-11,4.9,97,,2,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-11,4.1,98,,3,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-11,3.4,99,,4,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-11,3.2,98,,5,0
еб╬Г╠╓,╠╓аж╫ц,2019-03-11,2.8,97,,6,0.001836
еб╬Г╠╓,╠╓аж╫ц,2019-03-11,3.1,94,0,7,1.802973
еб╬Г╠╓,╠╓аж╫ц,2019-03-11,3.4,94,0,8,7.807149
еб╬Г╠╓,╠╓аж╫ц,2019-03-11,4.7,92,0.6,9,14.649341
